TransactionID,AccountID,TransactionAmount,PreviousTransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,cluster
TX000656,AC00458,156.26,2023-01-02 17:49:44,credit,virginia beach,D000134,51.196.87.214,M059,branch,46.0,engineer,160.0,1.0,7854.1,2024-11-04 08:09:29,1
TX001248,AC00071,1647.74,2023-12-25 17:41:30,debit,unknown,D000593,113.137.153.101,M049,atm,67.0,retired,52.0,1.0,1483.84,2024-11-04 08:09:29,0
TX002241,AC00315,207.65,2023-09-11 16:52:21,debit,san francisco,D000511,152.234.65.155,M066,online,34.0,engineer,98.0,1.0,5143.8,2024-11-04 08:09:29,3
TX002029,AC00172,431.31,2023-05-01 16:18:16,credit,atlanta,D000363,223.189.165.37,M021,online,23.0,student,99.0,1.0,342.73,2024-11-04 08:09:29,3
TX001385,AC00338,153.08,2023-11-27 16:57:08,debit,omaha,D000637,130.29.230.16,M057,atm,24.0,student,201.0,1.0,1292.21,2024-11-04 08:09:29,3
TX002369,AC00202,237.84,2023-09-22 17:40:23,debit,nashville,D000111,193.108.17.115,M047,branch,26.0,student,16.0,1.0,8932.39,2024-11-04 08:09:29,1
TX002397,AC00241,25.32,2023-03-07 17:49:13,debit,oklahoma city,D000422,9.230.41.239,M090,atm,19.0,student,25.0,1.0,1642.34,2024-11-04 08:09:29,3
TX000610,AC00479,56.12,2023-09-13 18:49:55,debit,el paso,D000431,11.167.243.171,M049,atm,30.0,doctor,102.0,1.0,8839.67,2024-11-04 08:09:30,1
TX002371,AC00158,196.49,2023-12-22 17:31:59,debit,oklahoma city,D000342,139.23.212.102,M016,branch,41.0,engineer,65.0,1.0,7516.56,2024-11-04 08:09:30,1
TX001256,AC00086,847.45,2023-06-19 16:24:14,debit,jacksonville,D000469,151.247.130.190,M042,branch,28.0,student,175.0,1.0,422.32,2024-11-04 08:09:30,0
TX001650,AC00434,29.5,2023-07-20 18:26:11,debit,san antonio,D000451,218.54.207.160,M008,online,73.0,retired,129.0,1.0,1229.32,2024-11-04 08:09:30,4
TX001884,AC00462,184.51,2023-09-04 16:34:53,credit,portland,D000445,169.67.220.37,M021,online,54.0,doctor,118.0,1.0,9381.64,2024-11-04 08:09:30,1
TX001014,AC00414,420.6,2023-04-17 16:10:19,debit,louisville,D000124,189.183.50.147,M086,branch,26.0,student,55.0,1.0,1778.75,2024-11-04 08:09:30,3
TX001918,AC00382,1427.71,2023-01-24 17:26:34,debit,new york,D000015,59.208.79.116,M086,branch,64.0,doctor,159.0,1.0,1729.26,2024-11-04 08:09:30,0
TX000884,AC00448,183.32,2023-05-10 16:27:51,debit,raleigh,D000450,162.207.77.170,M041,atm,21.0,student,74.0,1.0,137.42,2024-11-04 08:09:31,3
TX001663,AC00289,293.85,2023-08-10 16:23:08,debit,charlotte,D000460,206.168.209.111,M011,online,25.0,student,144.0,1.0,1919.97,2024-11-04 08:09:31,3
TX002292,AC00054,52.44,2023-09-06 18:56:24,debit,raleigh,D000427,101.223.82.253,M046,online,27.0,student,87.0,1.0,3157.75,2024-11-04 08:09:31,3
TX000755,AC00153,84.34,2023-06-08 16:27:56,debit,memphis,D000493,Unknown,M039,online,58.0,retired,248.0,3.0,5313.97,2024-11-04 08:09:31,2
TX001400,AC00362,305.27,2023-09-27 16:25:38,debit,las vegas,D000657,57.166.147.242,M059,online,68.0,doctor,147.0,1.0,12958.65,2024-11-04 08:09:31,1
TX001303,AC00465,189.45,2023-03-21 17:12:03,credit,boston,D000083,64.57.44.102,M008,branch,53.0,doctor,62.0,1.0,12578.75,2024-11-04 08:09:31,1
TX000096,AC00010,508.68,2023-06-26 16:16:50,credit,mesa,D000622,193.108.17.115,M048,branch,51.0,engineer,127.0,1.0,7708.41,2024-11-04 08:09:32,0
TX001152,AC00412,438.59,2023-10-30 17:48:09,debit,san jose,D000347,193.217.248.188,M035,online,37.0,engineer,103.0,1.0,8994.39,2024-11-04 08:09:32,1
TX001890,AC00213,777.92,2023-06-12 18:56:58,debit,austin,D000125,194.88.79.54,M045,branch,62.0,doctor,97.0,1.0,7061.58,2024-11-04 08:09:32,0
TX001827,AC00493,178.39,2023-08-15 18:22:03,debit,tucson,D000257,65.27.212.129,M080,online,34.0,engineer,98.0,1.0,8469.43,2024-11-04 08:09:32,1
TX001460,AC00460,659.71,2023-05-05 16:10:24,credit,san jose,D000095,150.83.4.238,M052,branch,21.0,student,148.0,1.0,106.86,2024-11-04 08:09:32,0
TX002493,AC00057,267.48,2023-01-30 17:05:46,debit,albuquerque,D000497,170.225.23.251,M002,atm,21.0,student,159.0,2.0,811.86,2024-11-04 08:09:32,3
TX000135,AC00349,381.33,2023-08-21 16:46:05,debit,albuquerque,D000635,62.251.170.72,M034,atm,56.0,doctor,75.0,1.0,11835.35,2024-11-04 08:09:32,1
TX000752,AC00045,248.95,2023-06-16 16:19:35,credit,san francisco,D000454,38.210.156.148,M068,branch,65.0,retired,29.0,1.0,3059.79,2024-11-04 08:09:32,4
TX000316,AC00164,711.3,2023-06-26 18:57:37,debit,san jose,D000581,109.42.41.157,M076,branch,21.0,student,51.0,1.0,955.4,2024-11-04 08:09:32,0
TX001945,AC00165,135.27,2023-08-10 16:16:41,debit,atlanta,D000526,166.79.195.157,M050,atm,48.0,doctor,131.0,1.0,9410.51,2024-11-04 08:09:32,1
TX002446,AC00439,403.01,2023-09-04 17:32:35,debit,washington,D000677,223.32.70.156,M029,online,63.0,doctor,286.0,3.0,10513.52,2024-11-04 08:09:32,2
TX000934,AC00254,32.46,2023-03-10 18:59:46,debit,charlotte,D000536,156.187.182.236,M092,online,31.0,doctor,10.0,1.0,8656.18,2024-11-04 08:09:33,1
TX002338,AC00064,606.27,2023-06-22 17:05:42,debit,louisville,D000326,12.71.148.184,M018,branch,29.0,doctor,42.0,1.0,9668.78,2024-11-04 08:09:33,1
TX001932,AC00070,31.19,2023-04-25 16:23:59,debit,charlotte,D000410,93.160.83.196,M023,atm,52.0,engineer,74.0,1.0,5545.96,2024-11-04 08:09:33,4
TX001424,AC00443,1076.98,2023-12-20 18:12:25,debit,detroit,D000474,49.31.186.82,M090,branch,60.0,doctor,173.0,1.0,11833.73,2024-11-04 08:09:33,0
TX002071,AC00158,446.83,2023-06-26 18:51:31,credit,miami,D000378,77.92.193.22,M051,branch,55.0,retired,143.0,1.0,1623.5,2024-11-04 08:09:33,4
TX001670,AC00017,261.63,2023-05-29 18:27:43,debit,chicago,D000622,77.7.223.184,M018,branch,20.0,student,150.0,1.0,477.03,2024-11-04 08:09:33,3
TX000435,AC00217,79.76,2023-02-06 16:26:29,debit,raleigh,D000268,157.130.28.27,M055,branch,39.0,engineer,170.0,1.0,6452.14,2024-11-04 08:09:34,2
TX001009,AC00075,647.85,2023-12-04 16:31:42,debit,omaha,D000574,97.106.5.76,M034,branch,36.0,doctor,121.0,1.0,13779.97,2024-11-04 08:09:34,1
TX001656,AC00292,410.4,2023-05-19 16:00:10,credit,virginia beach,D000534,181.223.246.123,M021,atm,61.0,retired,78.0,1.0,2563.91,2024-11-04 08:09:34,4
TX001864,AC00017,103.48,2023-01-30 16:04:17,debit,baltimore,D000640,1.98.25.114,M095,atm,32.0,engineer,33.0,1.0,6494.25,2024-11-04 08:09:34,1
TX001196,AC00124,292.08,2023-12-29 18:07:04,debit,columbus,D000631,218.54.207.160,M067,atm,72.0,retired,32.0,1.0,7950.48,2024-11-04 08:09:34,4
TX001782,AC00478,216.76,2023-11-09 17:26:27,credit,omaha,D000097,205.69.66.135,M033,online,47.0,engineer,138.0,1.0,643.64,2024-11-04 08:09:35,3
TX000002,AC00455,376.24,2023-06-27 16:44:19,debit,houston,D000051,13.149.61.4,M052,atm,68.0,doctor,141.0,1.0,13758.91,2024-11-04 08:09:35,1
TX000361,AC00397,466.85,2023-07-17 16:57:14,debit,austin,D000016,136.104.90.223,M007,branch,56.0,retired,165.0,1.0,5422.53,2024-11-04 08:09:35,0
TX001086,AC00154,7.82,2023-01-09 17:56:30,debit,boston,D000063,40.45.69.120,M090,atm,36.0,engineer,273.0,1.0,2240.49,2024-11-04 08:09:35,2
TX000251,AC00304,760.53,2023-09-04 18:13:25,debit,phoenix,D000651,177.116.108.246,M005,online,57.0,engineer,118.0,1.0,6179.91,2024-11-04 08:09:35,0
TX000484,AC00305,99.11,2023-05-01 16:58:41,debit,philadelphia,D000195,42.219.228.159,M015,online,55.0,retired,12.0,1.0,5414.87,2024-11-04 08:09:35,4
TX001159,AC00108,173.6,2023-11-28 16:38:08,debit,austin,D000165,151.247.130.190,M043,online,21.0,student,160.0,1.0,421.44,2024-11-04 08:09:35,3
TX002032,AC00165,42.26,2023-10-26 16:19:25,debit,raleigh,D000214,59.132.247.252,M080,atm,44.0,doctor,171.0,1.0,268.77,2024-11-04 08:09:35,3
TX001134,AC00095,1432.02,2023-09-08 17:50:09,debit,louisville,D000263,105.87.212.115,M081,branch,60.0,retired,138.0,1.0,4315.07,2024-11-04 08:09:36,0
TX001877,AC00169,136.48,2023-08-14 16:46:26,debit,charlotte,D000119,100.137.90.188,M079,online,52.0,engineer,138.0,4.0,4618.53,2024-11-04 08:09:36,4
TX000114,AC00121,213.76,2023-03-01 17:52:14,credit,dallas,D000574,51.250.122.123,M009,atm,78.0,retired,282.0,1.0,3528.72,2024-11-04 08:09:36,2
TX001933,AC00284,112.91,2023-11-15 18:04:22,credit,tucson,D000439,53.218.177.171,M031,online,27.0,engineer,135.0,1.0,4764.48,2024-11-04 08:09:36,3
TX002450,AC00494,291.22,2023-11-03 16:45:25,credit,baltimore,D000555,174.61.77.54,M095,online,41.0,engineer,100.0,1.0,3677.63,2024-11-04 08:09:36,3
TX002231,AC00040,228.4,2023-01-05 16:22:12,debit,omaha,D000315,149.46.124.220,M060,atm,67.0,doctor,116.0,1.0,9598.43,2024-11-04 08:09:36,1
TX001001,AC00345,16.73,2023-02-22 17:39:54,debit,houston,D000411,27.215.118.94,M073,online,45.0,engineer,48.0,1.0,2202.62,2024-11-04 08:09:36,4
TX000999,AC00339,17.95,2023-06-05 17:22:19,credit,sacramento,D000411,167.164.55.0,M027,branch,64.0,doctor,135.0,1.0,12344.9,2024-11-04 08:09:36,1
TX001488,AC00101,166.55,2023-07-13 17:51:44,credit,houston,D000386,148.25.159.90,M065,branch,59.0,doctor,99.0,1.0,12970.21,2024-11-04 08:09:36,1
TX001363,AC00204,54.85,2023-09-05 16:05:58,credit,san francisco,D000287,214.67.148.245,M071,branch,58.0,retired,40.0,1.0,2727.45,2024-11-04 08:09:36,4
TX001085,AC00139,102.34,2023-05-18 16:19:38,debit,san antonio,D000376,Unknown,M076,online,51.0,doctor,78.0,1.0,4732.81,2024-11-04 08:09:36,4
TX001616,AC00030,363.84,2023-10-19 17:41:40,debit,columbus,D000069,26.240.219.199,M048,online,73.0,retired,118.0,3.0,5415.64,2024-11-04 08:09:37,4
TX001608,AC00409,122.81,2023-10-24 16:12:19,debit,san jose,D000419,136.162.111.135,M010,branch,52.0,doctor,12.0,1.0,8450.84,2024-11-04 08:09:37,1
TX001534,AC00294,344.27,2023-09-19 17:23:14,debit,san antonio,D000172,214.125.131.88,M031,branch,22.0,student,123.0,1.0,1918.36,2024-11-04 08:09:37,3
TX001077,AC00345,82.17,2023-12-18 18:25:05,debit,fort worth,D000669,130.29.230.16,M096,branch,28.0,student,21.0,1.0,1913.06,2024-11-04 08:09:37,3
TX001699,AC00356,265.44,2023-01-17 16:41:18,debit,san antonio,D000341,10.223.224.50,M090,atm,30.0,engineer,169.0,1.0,9700.77,2024-11-04 08:09:38,1
TX001099,AC00157,299.42,2023-01-17 16:41:18,credit,san jose,D000516,133.63.96.21,M005,branch,63.0,retired,53.0,1.0,4735.41,2024-11-04 08:09:38,4
TX000494,AC00075,223.43,2023-02-08 17:59:42,debit,dallas,D000095,198.73.211.114,M091,branch,77.0,retired,178.0,1.0,7932.41,2024-11-04 08:09:38,4
TX000958,AC00217,20.27,2023-12-04 16:27:40,debit,miami,D000649,86.103.2.29,M065,branch,18.0,student,22.0,1.0,796.35,2024-11-04 08:09:38,3
TX000084,AC00220,259.91,2023-11-06 16:34:10,debit,denver,D000616,36.13.239.172,M028,online,49.0,doctor,170.0,1.0,7176.86,2024-11-04 08:09:38,2
TX002441,AC00407,219.44,2023-07-20 18:13:07,debit,washington,D000685,60.89.202.192,M003,online,42.0,engineer,23.0,1.0,4207.27,2024-11-04 08:09:38,4
TX001518,AC00302,736.53,2023-05-10 17:05:08,debit,philadelphia,D000548,219.193.239.152,M065,atm,55.0,engineer,120.0,1.0,9826.26,2024-11-04 08:09:38,0
TX001016,AC00416,285.18,2023-03-08 16:39:14,credit,sacramento,D000515,110.247.153.70,M084,branch,55.0,doctor,150.0,1.0,14847.97,2024-11-04 08:09:38,1
TX000909,AC00076,366.43,2023-01-30 16:38:59,credit,portland,D000069,40.244.94.218,M080,online,21.0,student,92.0,1.0,1560.45,2024-11-04 08:09:38,3
TX001431,AC00059,344.97,2023-03-20 17:30:52,debit,austin,D000264,214.67.148.245,M050,online,34.0,doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,3
TX000364,AC00478,525.28,2023-04-03 16:37:24,debit,colorado springs,D000564,70.130.169.235,M011,atm,69.0,retired,134.0,1.0,4693.6,2024-11-04 08:09:39,4
TX000463,AC00074,17.45,2023-09-13 16:41:19,unknown,omaha,D000630,28.149.72.129,M059,atm,18.0,student,88.0,1.0,1959.52,2024-11-04 08:09:39,3
TX002386,AC00075,64.12,2023-08-10 17:12:55,credit,indianapolis,D000013,218.238.171.184,M097,branch,57.0,doctor,222.0,1.0,1029.09,2024-11-04 08:09:39,2
TX001004,AC00070,156.58,2023-09-18 16:03:10,debit,portland,D000079,48.31.196.24,M083,branch,24.0,student,160.0,1.0,8981.61,2024-11-04 08:09:39,1
TX000228,AC00115,581.65,2023-01-09 16:54:58,debit,boston,D000666,80.92.209.207,M009,atm,22.0,student,176.0,1.0,480.19,2024-11-04 08:09:39,0
TX002360,AC00071,717.36,2023-01-02 17:00:33,credit,unknown,D000035,51.196.87.214,M020,online,22.0,student,138.0,1.0,514.88,2024-11-04 08:09:39,0
TX002321,Unknown,47.1,2023-07-03 17:26:49,credit,washington,D000545,21.190.11.223,M021,branch,42.0,doctor,178.0,1.0,6308.07,2024-11-04 08:09:40,2
TX001859,AC00393,134.92,2023-10-31 16:46:18,debit,los angeles,D000636,125.225.212.244,M021,online,19.0,student,101.0,1.0,1081.97,2024-11-04 08:09:40,3
TX001234,AC00014,605.42,2023-06-13 16:10:27,debit,mesa,D000488,25.188.196.47,M085,atm,21.0,student,33.0,1.0,392.34,2024-11-04 08:09:40,3
TX000600,AC00211,435.5,2023-05-15 18:41:05,debit,oklahoma city,D000461,10.191.172.154,M008,atm,55.0,unknown,112.0,1.0,6981.03,2024-11-04 08:09:40,4
TX002027,AC00069,8.81,2023-05-22 16:57:30,debit,dallas,D000462,35.67.21.23,M046,online,57.0,doctor,165.0,1.0,13523.65,2024-11-04 08:09:40,1
TX000542,AC00314,65.09,2023-02-28 17:58:02,credit,seattle,D000434,144.91.150.133,M066,online,44.0,engineer,159.0,1.0,9370.9,2024-11-04 08:09:41,1
TX001062,AC00089,130.4,2023-04-03 16:31:32,debit,raleigh,D000373,163.129.70.210,M024,branch,45.0,engineer,63.0,1.0,4381.24,2024-11-04 08:09:41,4
TX000778,AC00358,88.4,2023-11-10 18:02:07,debit,fort worth,D000112,112.196.12.19,M065,online,46.0,engineer,174.0,1.0,2567.53,2024-11-04 08:09:41,2
TX001133,AC00236,185.71,2023-08-07 16:15:16,debit,virginia beach,D000635,32.71.250.58,M084,branch,48.0,engineer,194.0,1.0,2679.91,2024-11-04 08:09:41,2
TX002276,AC00367,490.82,2023-06-01 18:04:35,debit,kansas city,D000573,17.36.132.202,M029,atm,26.0,engineer,114.0,1.0,8704.27,2024-11-04 08:09:41,1
TX002203,AC00133,240.03,2023-02-27 17:25:09,debit,atlanta,D000575,211.45.75.44,M079,online,33.0,engineer,31.0,1.0,7807.73,2024-11-04 08:09:41,1
TX001218,AC00381,23.38,2023-09-25 18:46:41,debit,memphis,D000412,6.204.110.7,M062,branch,32.0,engineer,112.0,1.0,9968.49,2024-11-04 08:09:41,1
TX000154,AC00442,496.03,2023-11-03 16:45:52,debit,san francisco,D000070,210.160.90.52,M009,branch,61.0,doctor,265.0,1.0,12904.66,2024-11-04 08:09:41,2
TX001925,AC00492,129.35,2023-08-28 16:31:48,debit,las vegas,D000631,179.43.245.131,M040,atm,52.0,engineer,130.0,1.0,7166.88,2024-11-04 08:09:41,4
TX001297,AC00070,93.22,2023-04-07 17:11:35,debit,charlotte,D000140,70.130.169.235,M030,online,52.0,retired,52.0,1.0,1014.63,2024-11-04 08:09:41,4
TX000362,AC00192,788.84,2023-05-17 17:00:34,debit,phoenix,D000402,4.105.134.118,M055,online,58.0,retired,231.0,1.0,1913.73,2024-11-04 08:09:42,0
TX000085,AC00140,154.71,2023-07-03 16:40:24,debit,san diego,D000494,167.104.180.235,M030,online,34.0,doctor,157.0,1.0,1523.72,2024-11-04 08:09:42,3
TX001742,AC00304,428.61,2023-01-09 16:12:00,debit,fort worth,D000560,39.163.103.27,M052,atm,66.0,doctor,62.0,1.0,11937.04,2024-11-04 08:09:42,1
TX001318,AC00403,27.28,2023-12-25 16:30:45,debit,atlanta,D000082,193.108.17.115,M070,atm,29.0,doctor,96.0,1.0,10668.24,2024-11-04 08:09:42,1
TX001755,AC00111,270.54,2023-04-03 18:22:02,credit,sacramento,D000479,26.113.209.69,M077,atm,20.0,student,139.0,1.0,269.78,2024-11-04 08:09:42,3
TX001211,AC00428,141.91,2023-01-19 17:08:04,debit,miami,D000069,152.234.65.155,M051,branch,23.0,student,49.0,1.0,791.97,2024-11-04 08:09:42,3
TX002097,AC00334,292.38,2023-05-15 16:49:14,unknown,baltimore,D000687,3.11.254.2,M001,atm,68.0,doctor,224.0,1.0,5803.89,2024-11-04 08:09:42,2
TX001335,AC00304,203.34,2023-12-20 17:13:50,debit,phoenix,D000057,69.82.61.135,M061,atm,60.0,doctor,66.0,1.0,13586.99,2024-11-04 08:09:43,1
TX001515,AC00272,71.34,2023-08-28 16:00:00,debit,miami,D000256,188.225.207.71,M021,online,49.0,engineer,144.0,3.0,6345.03,2024-11-04 08:09:43,4
TX000141,AC00403,6.0,2023-10-23 18:38:15,debit,chicago,D000556,18.72.115.111,M090,online,30.0,doctor,246.0,1.0,5442.76,2024-11-04 08:09:43,2
TX000840,AC00009,153.59,2023-05-04 17:43:59,credit,portland,D000270,204.120.80.105,M001,branch,66.0,retired,174.0,1.0,4813.12,2024-11-04 08:09:43,4
TX001804,AC00179,216.03,2023-10-27 18:28:05,debit,boston,D000160,90.111.245.138,M042,atm,42.0,doctor,300.0,1.0,10462.77,2024-11-04 08:09:44,2
TX002212,AC00235,545.87,2023-01-02 16:31:28,debit,miami,D000676,162.207.77.170,M026,branch,27.0,engineer,41.0,1.0,4860.01,2024-11-04 08:09:44,0
TX001457,AC00462,105.37,2023-05-11 18:31:20,debit,sacramento,D000327,164.75.163.220,M043,atm,25.0,student,160.0,1.0,1068.55,2024-11-04 08:09:44,3
TX001507,AC00239,278.88,2023-09-29 16:53:14,debit,kansas city,D000350,Unknown,M001,branch,64.0,doctor,179.0,2.0,1334.09,2024-11-04 08:09:44,4
TX000026,AC00041,7.49,2023-10-20 17:53:13,credit,houston,D000671,81.248.235.147,M043,online,65.0,retired,276.0,1.0,3634.67,2024-11-04 08:09:44,2
TX000938,AC00292,288.77,2023-11-13 16:42:16,debit,los angeles,D000422,94.37.250.128,M025,unknown,55.0,engineer,110.0,1.0,8836.51,2024-11-04 08:09:44,1
TX000772,AC00029,101.19,2023-11-29 18:38:41,credit,denver,D000524,80.155.14.197,M033,online,64.0,doctor,75.0,1.0,14389.45,2024-11-04 08:09:44,1
TX000511,AC00167,448.33,2023-05-01 16:11:56,debit,atlanta,D000452,142.148.226.178,M031,atm,25.0,student,161.0,1.0,922.19,2024-11-04 08:09:44,3
TX000956,AC00225,185.99,2023-04-24 16:49:48,credit,fresno,D000674,39.129.125.110,M026,branch,41.0,engineer,53.0,1.0,402.45,2024-11-04 08:09:44,3
TX001329,AC00167,490.76,2023-10-20 17:53:13,debit,columbus,D000193,17.36.132.202,M048,online,66.0,retired,156.0,1.0,6414.11,2024-11-04 08:09:44,4
TX001255,AC00070,142.19,2023-06-15 18:28:50,debit,houston,D000416,85.191.79.161,M005,branch,18.0,student,27.0,4.0,524.46,2024-11-04 08:09:44,3
TX000868,AC00009,87.38,2023-03-03 18:23:29,debit,atlanta,D000356,3.200.166.167,M054,branch,21.0,student,252.0,1.0,1504.99,2024-11-04 08:09:45,2
TX000961,AC00158,104.23,2023-10-17 16:41:39,credit,louisville,D000621,11.188.75.155,M081,online,63.0,retired,108.0,1.0,5009.29,2024-11-04 08:09:45,4
TX000846,AC00092,793.13,2023-05-10 16:38:07,debit,memphis,D000518,173.232.121.213,M035,online,68.0,doctor,76.0,1.0,13389.16,2024-11-04 08:09:45,0
TX001158,AC00379,8.95,2023-10-04 16:01:18,debit,oklahoma city,D000686,11.167.243.171,M008,online,76.0,retired,102.0,1.0,3299.84,2024-11-04 08:09:45,4
TX000607,AC00225,175.15,2023-11-09 17:02:41,debit,detroit,D000367,16.51.235.240,M090,atm,27.0,student,32.0,1.0,4732.81,2024-11-04 08:09:45,3
TX001985,AC00303,1512.99,2023-08-08 17:15:50,debit,philadelphia,D000032,195.164.171.146,M071,online,19.0,student,50.0,1.0,9963.39,2024-11-04 08:09:45,0
TX001878,AC00285,203.76,2023-10-02 16:33:09,debit,colorado springs,D000088,221.105.243.251,M012,branch,55.0,retired,37.0,1.0,6747.16,2024-11-04 08:09:45,4
TX000465,AC00182,442.74,2023-10-16 17:47:41,debit,san diego,D000563,141.241.241.128,M019,branch,23.0,student,136.0,1.0,1790.27,2024-11-04 08:09:45,3
TX001377,AC00074,278.23,2023-05-04 17:49:33,debit,fresno,D000530,Unknown,M019,online,48.0,engineer,83.0,1.0,8300.54,2024-11-04 08:09:46,1
TX001157,AC00211,917.81,2023-08-30 18:38:56,debit,kansas city,D000217,42.61.10.112,M047,atm,64.0,retired,75.0,2.0,3173.17,2024-11-04 08:09:46,0
TX000827,AC00131,524.6,2023-04-07 17:37:34,debit,el paso,D000593,44.73.3.217,M002,branch,58.0,doctor,76.0,1.0,13017.7,2024-11-04 08:09:46,1
TX000409,AC00177,230.61,2023-09-04 16:41:19,debit,raleigh,D000083,97.4.209.133,M076,branch,80.0,retired,204.0,1.0,2561.42,2024-11-04 08:09:46,4
TX001011,AC00247,273.92,2023-05-08 17:54:56,debit,virginia beach,D000602,101.90.40.193,M086,online,28.0,student,35.0,1.0,1029.15,2024-11-04 08:09:46,3
TX001499,AC00293,46.23,2023-05-29 17:45:26,debit,fresno,D000350,34.86.220.205,M015,online,77.0,retired,282.0,1.0,5107.75,2024-11-04 08:09:46,2
TX002144,AC00402,75.77,2023-08-07 17:48:31,debit,charlotte,Unknown,218.83.2.94,M090,branch,51.0,engineer,148.0,1.0,8361.7,2024-11-04 08:09:47,1
TX002038,AC00230,584.82,2023-10-17 16:11:26,credit,nashville,D000594,201.114.165.141,M057,online,43.0,doctor,109.0,1.0,12071.1,2024-11-04 08:09:47,1
TX001662,AC00090,532.4,2023-08-24 16:46:58,debit,jacksonville,D000096,141.121.30.32,M027,atm,22.0,student,149.0,1.0,1033.73,2024-11-04 08:09:47,3
TX001717,AC00289,651.55,2023-03-10 17:34:34,debit,phoenix,D000344,110.64.1.201,M043,online,72.0,retired,82.0,1.0,2325.78,2024-11-04 08:09:47,0
TX000385,AC00090,79.35,2023-03-10 17:34:34,debit,los angeles,D000277,161.161.26.115,M051,online,67.0,retired,70.0,1.0,1692.15,2024-11-04 08:09:48,4
TX001853,AC00304,73.01,2023-05-09 17:02:28,debit,houston,D000402,193.217.248.188,M070,atm,56.0,retired,101.0,1.0,2833.12,2024-11-04 08:09:48,4
TX000423,AC00333,119.11,2023-06-30 16:31:46,debit,detroit,D000078,200.13.225.150,M070,atm,57.0,engineer,131.0,1.0,7998.25,2024-11-04 08:09:48,1
TX001131,AC00306,9.18,2023-07-06 18:10:59,debit,san francisco,D000535,82.88.241.226,M096,online,22.0,unknown,140.0,1.0,887.32,2024-11-04 08:09:48,3
TX000217,AC00096,211.695,2023-05-22 16:17:19,debit,philadelphia,D000517,119.163.214.161,M056,branch,75.0,retired,99.0,1.0,7323.53,2024-11-04 08:09:48,4
TX000715,AC00175,1.87,2023-10-20 18:34:41,debit,washington,D000165,30.229.179.194,M014,atm,65.0,retired,147.0,1.0,7287.94,2024-11-04 08:09:48,4
TX000201,AC00113,307.41,2023-06-12 17:32:52,debit,los angeles,D000014,1.7.29.72,M007,atm,19.0,student,14.0,1.0,1057.0,2024-11-04 08:09:48,3
TX000824,AC00039,4.15,2023-10-19 16:34:39,credit,omaha,D000214,166.41.54.117,M019,branch,60.0,retired,119.0,1.0,6017.36,2024-11-04 08:09:48,4
TX001595,AC00297,261.19,2023-01-12 17:12:22,debit,oklahoma city,D000608,88.55.149.101,M078,atm,64.0,retired,52.0,1.0,7620.6,2024-11-04 08:09:48,4
TX002330,AC00187,343.86,2023-02-13 16:44:51,debit,charlotte,D000134,201.95.180.152,M058,branch,57.0,engineer,70.0,1.0,3278.65,2024-11-04 08:09:48,4
TX001952,AC00389,557.26,2023-10-04 17:06:57,debit,san jose,D000184,197.23.128.119,M076,atm,69.0,doctor,53.0,1.0,5237.12,2024-11-04 08:09:49,4
TX001798,AC00359,297.6,2023-10-03 16:48:49,debit,milwaukee,D000255,192.95.36.246,M099,online,39.0,doctor,162.0,1.0,1461.17,2024-11-04 08:09:49,3
TX000283,AC00026,329.69,2023-01-09 16:54:30,credit,san antonio,D000278,146.69.70.214,M088,online,26.0,student,66.0,1.0,1671.66,2024-11-04 08:09:49,3
TX001604,AC00405,109.43,2023-01-11 18:07:25,debit,denver,D000670,33.212.169.157,M054,unknown,70.0,retired,140.0,1.0,1983.65,2024-11-04 08:09:49,4
TX001237,AC00478,701.7,2023-06-30 16:57:37,credit,seattle,D000037,193.83.0.183,M055,online,61.0,retired,64.0,1.0,6643.24,2024-11-04 08:09:49,0
TX002362,AC00153,427.83,2023-05-10 17:02:51,debit,phoenix,D000529,16.128.130.153,M066,atm,47.0,engineer,29.0,1.0,3293.06,2024-11-04 08:09:49,4
